trajectory_id,task_id,family,representation,variant,task_text,reference_solution,base_token_count,token_count,analysis_token_count,special_token_events,special_token_fraction,trajectory_valid,mean_entropy_top20,median_entropy_top20,std_entropy_top20,cumulative_entropy_top20,mean_entropy_full,median_entropy_full,std_entropy_full,cumulative_entropy_full,mean_p1,median_p1,mean_top20_mass,fraction_p1_ge_090,fraction_p1_ge_099,longest_run_p1_ge_090,longest_run_p1_ge_099,mean_abs_entropy_change_top20,mean_abs_entropy_change_full,reference_in_top20_fraction,mean_reference_surprisal
ordered_unique_intersection__python__v3,ordered_unique_intersection,ordered_intersection,python,3,"Given two lists, return distinct values from the first list that also occur in the second list, preserving first-list order.","def ordered_unique_intersection(element, x):
    entry = []
    for result in element:
        if result in x and result not in entry:
            entry.append(result)
    return entry",28,37,36,0,0.0,True,0.3135604108756272,0.037180423736572266,0.49628593956021533,11.288174791522579,0.32681342073637,0.039007965475320816,0.5188601857188426,11.765283146509319,0.8979029382268587,0.9948531687259674,0.9985984365145365,0.75,0.5555555555555556,15,12,0.35316156786705377,0.3691962450052545,0.8611111111111112,2.62038886819007
minmax_normalize__nl__v3,minmax_normalize,bounded_numeric_transform,nl,3,"Given a non-empty list of numbers with distinct minimum and maximum values, scale each value into the interval from zero to one using min-max normalization.","Find the minimum and maximum values. Initialize an empty result list. For each value, subtract the minimum and divide by the difference between maximum and minimum, then append the result. Produce the list.",33,39,38,0,0.0,True,0.4688995831621517,0.40706273913383484,0.4048222389988799,17.818184160161763,0.47728945160480707,0.4089636206626892,0.4141291314788408,18.13699916098267,0.8222824554694327,0.8941659331321716,0.9992341665845168,0.5,0.2631578947368421,4,3,0.4812494078147653,0.49036844885228453,0.9473684210526315,1.9734227544931375
insertion_sort_descending__python__v3,insertion_sort_descending,insertion_sort,python,3,"Given a list of numbers, sort it in descending order using insertion sort and return the sorted copy.","def insertion_sort_descending(n_count):
    result = n_count[:]
    for entry in range(1, len(result)):
        element = result[entry]
        x = entry - 1
        while x >= 0 and result[x] < element:
            result[x + 1] = result[x]
            x -= 1
        result[x + 1] = element
    return result",24,83,82,0,0.0,True,0.15018355164126748,0.008563747629523277,0.3706676841737671,12.315051234583933,0.15635921888527995,0.009624372236430645,0.39141374247448096,12.821455948592956,0.9486393710462059,0.999007910490036,0.9992999223674216,0.8780487804878049,0.7804878048780488,35,16,0.231418793288357,0.2432376278693096,0.9512195121951219,1.0641179770362528
invert_unique_map__python__v3,invert_unique_map,dictionary_transform,python,3,"Given a dictionary whose values are unique, return a new dictionary mapping each original value to its original key.","def invert_unique_map(entry):
    x = {}
    for element, result in entry.items():
        x[result] = element
    return x",25,29,28,0,0.0,True,0.22854010318457899,0.011378608644008636,0.38645033956639957,6.399122889168211,0.2342597720528699,0.011560406535863876,0.39465372419359984,6.559273617480358,0.922010274870055,0.9986254870891571,0.9994874554021018,0.75,0.7142857142857143,14,14,0.3297231536670114,0.3375917793552314,0.8214285714285714,2.9808500111467993
numeric_palindrome__python__v2,numeric_palindrome,numeric_reverse,python,2,"Given a nonnegative integer, determine whether its decimal digits form a palindrome.","def numeric_palindrome(value):
    current = value
    output = 0
    while value > 0:
        item = value % 10
        output = output * 10 + item
        value //= 10
    return current == output",19,56,55,0,0.0,True,0.09302742815320447,0.001723994268104434,0.21947400964930067,5.116508548426246,0.09361679049188996,0.0017266521463170648,0.22097725909981386,5.148923477053948,0.9649200883778659,0.9998417496681213,0.9999505378983238,0.8909090909090909,0.8181818181818182,33,15,0.15334814488492196,0.1544217707148353,0.9090909090909091,1.905084012907388
anti_diagonal_sum__nl__v2,anti_diagonal_sum,diagonal_aggregate,nl,2,"Given a square matrix, calculate the sum of its anti-diagonal.","Begin a total at zero. For every row index, add the element whose column index is the mirrored position from the right. Output the total.",18,29,28,0,0.0,True,0.7859388434195093,0.7612311542034149,0.5840593570837515,22.00628761574626,0.8920776176133326,0.7659241259098053,0.6981232233532414,24.978173293173313,0.7549046927264759,0.7427583038806915,0.9876890288931983,0.35714285714285715,0.10714285714285714,3,2,0.5906078738194925,0.7028916240842255,0.8571428571428571,3.1186405033471862
gcd_two__python__v1,gcd_two,gcd_family,python,1,"Given two nonnegative integers, compute their greatest common divisor using the Euclidean algorithm.","def gcd_two(a, b):
    while b != 0:
        a, b = b, a % b
    return a",21,28,27,0,0.0,True,0.1151860491572081,0.0003130021505057812,0.2903327286179535,3.110023327244619,0.11528130833646555,0.00031429383670911193,0.29049714607739285,3.1125953250845697,0.9476718858436302,0.9999768733978271,0.9999935119240372,0.8888888888888888,0.7777777777777778,17,17,0.20356924911996763,0.2037289572298223,0.9629629629629629,0.7371502217398171
rotate_matrix_clockwise__python__v3,rotate_matrix_clockwise,matrix_transform,python,3,"Given a non-empty square matrix, return a new matrix rotated ninety degrees clockwise.","def rotate_matrix_clockwise(entry):
    result = []
    aggregate = len(entry)
    for element in range(aggregate):
        x = []
        for n_count in range(aggregate - 1, -1, -1):
            x.append(entry[n_count][element])
        result.append(x)
    return result",20,64,63,0,0.0,True,0.25674291067647687,0.027976956218481064,0.43670581358751276,16.174803372618044,0.27724081869867706,0.029591666534543037,0.48554538018419596,17.466171578016656,0.9240421955547635,0.9960170388221741,0.9977463304050385,0.8095238095238095,0.6349206349206349,26,15,0.41608318985691445,0.4457583422197551,0.8888888888888888,1.6051437197023237
string_palindrome__nl__v3,string_palindrome,palindrome_test,nl,3,"Given a string, determine whether it reads the same forward and backward.",Set one index at the beginning and another at the end. Compare the two characters and move both indices inward. Produce false on a mismatch; return true if all mirrored pairs match.,18,36,35,0,0.0,True,0.7160695386950725,0.7852144241333008,0.4133678352598975,25.062433854327537,0.7395936368440743,0.801539421081543,0.43329678453479353,25.885777289542602,0.7517321390765054,0.737601101398468,0.9976203373500279,0.2571428571428571,0.14285714285714285,4,3,0.45470589278128876,0.4783150395635269,0.9428571428571428,2.831850976548906
binary_search_insertion__nl__v3,binary_search_insertion,binary_search,nl,3,"Given an ascending sorted list and a target value, return the index where the target could be inserted while preserving order.",Set low to the start and high just past the end. Repeatedly inspect the middle. Move low right when the middle value is below the target; otherwise move high to the middle. Produce low when the range closes.,27,45,44,0,0.0,True,0.6123030967031479,0.6569300889968872,0.5173432587800976,26.941336254938506,0.6500528998651796,0.674323171377182,0.567945370752024,28.6023275940679,0.7951193377375603,0.8081514239311218,0.9957371543754231,0.4318181818181818,0.25,3,2,0.546134075047015,0.5783688756312395,0.8636363636363636,3.381260366917228
frequency_map_chars__python__v3,frequency_map_chars,frequency_map,python,3,"Given a string, build a dictionary mapping each character to its occurrence count.","def frequency_map_chars(x):
    entry = {}
    for element in x:
        if element in entry:
            entry[element] += 1
        else:
            entry[element] = 1
    return entry",19,44,43,0,0.0,True,0.147828690424873,0.005158246494829655,0.32842667481975046,6.35663368826954,0.15283720861460223,0.005363943055272102,0.3404474404976929,6.571999970427896,0.9484163273212521,0.9994743466377258,0.9995008887246598,0.8604651162790697,0.7209302325581395,16,16,0.21701230203650215,0.22456320257138682,0.8837209302325582,1.580666134431275
sum_positive__python__v3,sum_positive,sign_sum,python,3,"Given a list of numbers, sum only the positive values.","def sum_positive(x):
    element = 0
    for entry in x:
        if entry > 0:
            element += entry
    return element",16,32,31,0,0.0,True,0.1679836502729989,0.018465138971805573,0.35062024183498536,5.207493158462967,0.17067516711534653,0.01848731003701687,0.35529747199892536,5.290930180575742,0.9443735326490095,0.9976409673690796,0.9997588376845082,0.8709677419354839,0.6451612903225806,18,6,0.24475656301183335,0.2473901222926846,0.9354838709677419,1.5059096369133929
ordered_intersection__python__v1,ordered_intersection,ordered_intersection,python,1,"Given two lists, return values from the first list that also occur in the second list, preserving duplicates and order from the first list.","def ordered_intersection(first, second):
    result = []
    for value in first:
        if value in second:
            result.append(value)
    return result",31,31,30,0,0.0,True,0.2010596257488942,0.002342194551602006,0.4571656165879988,6.031788772466825,0.20462766841228586,0.002353794639930129,0.4652943795388755,6.138830052368576,0.9287191540002823,0.9997796714305878,0.9996469199657441,0.8333333333333334,0.7333333333333333,17,17,0.27672387769742834,0.2812622960281542,0.9666666666666667,0.8674461764808484
keep_letters__python__v3,keep_letters,string_filter,python,3,"Given a string, return a new string containing only alphabetic characters.","def keep_letters(x):
    entry = """"
    for element in x:
        if element.isalpha():
            entry += element
    return entry",18,29,28,0,0.0,True,0.2655679632968843,0.018176350742578506,0.5052635396951255,7.4359029723127605,0.2718711509996865,0.022397825494408607,0.5169538270456046,7.612392227991222,0.9079351840274674,0.9976839423179626,0.9993744769266674,0.7857142857142857,0.7142857142857143,17,14,0.37534001893342334,0.3843606131022507,0.9285714285714286,1.7135862982362045
count_below__python__v1,count_below,threshold_count,python,1,"Given a list of numbers and a threshold, count the values less than the threshold.","def count_below(values, threshold):
    count = 0
    for value in values:
        if value < threshold:
            count += 1
    return count",21,34,33,0,0.0,True,0.13889959278943328,0.0014598891139030457,0.3823272685224621,4.583686562051298,0.1393483040373984,0.0015057033160701394,0.3831464005546086,4.598494033234147,0.9455017077200341,0.9998578429222107,0.9999644629883043,0.8787878787878788,0.7878787878787878,12,12,0.25843550635136125,0.259125693024572,1.0,0.5868994298078273
count_even_digits__nl__v2,count_even_digits,digit_count,nl,2,"Given a positive integer, count how many of its decimal digits are even.","Begin a counter at zero. While the number is positive, inspect the last digit, increase the counter if it is even, then remove the digit using integer division by ten. Output the counter.",19,39,38,0,0.0,True,0.35877225802036455,0.16843704879283905,0.43750432719371035,13.633345804773853,0.36504847849152466,0.16908423230051994,0.44759766046806576,13.871842182677938,0.8658146873900765,0.9644334316253662,0.9994274111170518,0.6842105263157895,0.39473684210526316,10,4,0.47714738891935105,0.48801162831541905,0.9736842105263158,2.4655505359681373
rotate_right_one__nl__v1,rotate_right_one,rotation,nl,1,"Given a non-empty list, rotate it right by one position.","Create an empty result list. Append the original last element, then append every earlier element in original order. Return the result.",17,25,24,0,0.0,True,0.5737618713950118,0.28460077941417694,0.6155379649636346,13.770284913480282,0.5958025756990537,0.2855837717652321,0.652929975096431,14.299261816777289,0.8060731093088785,0.94065260887146,0.9973995387554169,0.5833333333333334,0.16666666666666666,5,2,0.6483591989330624,0.6897257400433654,0.9583333333333334,3.572930713674092
list_divisors__nl__v3,list_divisors,divisors,nl,3,"Given a positive integer n, return all positive divisors of n in increasing order.","Initialize an empty result list. Process every integer from one through n. If n is divisible by the current integer, append it. Produce the result.",21,30,29,0,0.0,True,0.6852817112933202,0.7445456981658936,0.5255553201937555,19.873169627506286,0.7045720020341205,0.7621655464172363,0.5441412222524765,20.432588058989495,0.7248648127605175,0.6684235334396362,0.9981437202157646,0.3793103448275862,0.20689655172413793,3,2,0.5201415097274419,0.5397552374550807,0.9310344827586207,2.8067396342441246
